sample_date_num,nhs_name,variant,prob,sample_date
18561,London,B.1.1.257,3.1314213654326143e-4,2020-10-26
18562,London,B.1.1.257,2.975266664472244e-4,2020-10-27
18563,London,B.1.1.257,2.8254770707487415e-4,2020-10-28
18564,London,B.1.1.257,2.6818057947886325e-4,2020-10-29
18565,London,B.1.1.257,2.544013775528184e-4,2020-10-30
18566,London,B.1.1.257,2.4118700175428405e-4,2020-10-31
18567,London,B.1.1.257,2.2851519049313655e-4,2020-11-01
18568,London,B.1.1.257,2.163645489999208e-4,2020-11-02
18569,London,B.1.1.257,2.0471457539745269e-4,2020-11-03
18570,London,B.1.1.257,1.9354568360128603e-4,2020-11-04
18571,London,B.1.1.257,1.828392225729748e-4,2020-11-05
18572,London,B.1.1.257,1.7257749134821145e-4,2020-11-06
18573,London,B.1.1.257,1.6274374916520757e-4,2020-11-07
18574,London,B.1.1.257,1.5332221993364525e-4,2020-11-08
18575,London,B.1.1.257,1.442980902194629e-4,2020-11-09
18576,London,B.1.1.257,1.3565749988490346e-4,2020-11-10
18577,London,B.1.1.257,1.2738752452697214e-4,2020-11-11
18578,London,B.1.1.257,1.1947614891123158e-4,2020-11-12
18579,London,B.1.1.257,1.1191223071139996e-4,2020-11-13
18580,London,B.1.1.257,1.046854540465756e-4,2020-11-14
18581,London,B.1.1.257,9.778627256177475e-5,2020-11-15
18582,London,B.1.1.257,9.120584212400038e-5,2020-11-16
18583,London,B.1.1.257,8.49359435993002e-5,2020-11-17
18584,London,B.1.1.257,7.896889662346801e-5,2020-11-18
18585,London,B.1.1.257,7.329746575940434e-5,2020-11-19
18586,London,B.1.1.257,6.791476092012674e-5,2020-11-20
18587,London,B.1.1.257,6.281413439391331e-5,2020-11-21
18588,London,B.1.1.257,5.798907719944356e-5,2020-11-22
18589,London,B.1.1.257,5.3433117785905766e-5,2020-11-23
18590,London,B.1.1.257,4.9139726241011e-5,2020-11-24
18591,London,B.1.1.257,4.5102227151827183e-5,2020-11-25
18592,London,B.1.1.257,4.131372406394614e-5,2020-11-26
18593,London,B.1.1.257,3.776703810316204e-5,2020-11-27
18594,London,B.1.1.257,3.445466277628751e-5,2020-11-28
18595,London,B.1.1.257,3.1368736285433476e-5,2020-11-29
18596,London,B.1.1.257,2.850103191791672e-5,2020-11-30
18597,London,B.1.1.257,2.5842966266094072e-5,2020-12-01
18598,London,B.1.1.257,2.338562424540388e-5,2020-12-02
18599,London,B.1.1.257,2.111979917022838e-5,2020-12-03
18600,London,B.1.1.257,1.903604556301945e-5,2020-12-04
18601,London,B.1.1.257,1.712474194719969e-5,2020-12-05
18602,London,B.1.1.257,1.5376160627948693e-5,2020-12-06
18603,London,B.1.1.257,1.3780541400173531e-5,2020-12-07
18604,London,B.1.1.257,1.2328166227782157e-5,2020-12-08
18605,London,B.1.1.257,1.1009432188497549e-5,2020-12-09
18606,London,B.1.1.257,9.814920340946934e-6,2020-12-10
18607,London,B.1.1.257,8.735458608483222e-6,2020-12-11
18608,London,B.1.1.257,7.762177249455742e-6,2020-12-12
18609,London,B.1.1.257,6.886555962038642e-6,2020-12-13
18610,London,B.1.1.257,6.100462124241745e-6,2020-12-14
18611,London,B.1.1.257,5.396180074367126e-6,2020-12-15
18612,London,B.1.1.257,4.766431679407459e-6,2020-12-16
18613,London,B.1.1.257,4.204388711212494e-6,2020-12-17
18614,London,B.1.1.257,3.7036960465288455e-6,2020-12-18
18615,London,B.1.1.257,3.2585097069219522e-6,2020-12-19
18616,London,B.1.1.257,2.8634123402632374e-6,2020-12-20
18617,London,B.1.1.257,2.513387569601238e-6,2020-12-21
18618,London,B.1.1.257,2.2038122061416726e-6,2020-12-22
18619,London,B.1.1.257,1.9304444739821013e-6,2020-12-23
18620,London,B.1.1.257,1.6894089850221643e-6,2020-12-24
18621,London,B.1.1.257,1.4771791892014467e-6,2020-12-25
18622,London,B.1.1.257,1.2905579848294778e-6,2020-12-26
18623,London,B.1.1.257,1.1266571141371501e-6,2020-12-27
18624,London,B.1.1.257,9.828758974028498e-7,2020-12-28
18625,London,B.1.1.257,8.56879781148987e-7,2020-12-29
18626,London,B.1.1.257,7.465790968980029e-7,2020-12-30
18627,London,B.1.1.257,6.501083505425256e-7,2020-12-31
18628,London,B.1.1.257,5.658062912012205e-7,2021-01-01
18629,London,B.1.1.257,4.921969441991983e-7,2021-01-02
18630,London,B.1.1.257,4.279717364642106e-7,2021-01-03
18631,London,B.1.1.257,3.719727944726662e-7,2021-01-04
18632,London,B.1.1.257,3.2317745476032757e-7,2021-01-05
18633,London,B.1.1.257,2.8068399445647186e-7,2021-01-06
18634,London,B.1.1.257,2.436985636279669e-7,2021-01-07
18635,London,B.1.1.257,2.1152328163782107e-7,2021-01-08
18636,London,B.1.1.257,1.8354544540135493e-7,2021-01-09
18637,London,B.1.1.257,1.5922778754015174e-7,2021-01-10
18638,London,B.1.1.257,1.3809971621608565e-7,2021-01-11
18639,London,B.1.1.257,1.1974946517033763e-7,2021-01-12
18640,London,B.1.1.257,1.038170815673489e-7,2021-01-13
18641,London,B.1.1.257,8.998818011283596e-8,2021-01-14
18642,London,B.1.1.257,7.798839411456182e-8,2021-01-15
18643,London,B.1.1.257,6.757845730605507e-8,2021-01-16
18644,London,B.1.1.257,5.854985404161454e-8,2021-01-17
18645,London,B.1.1.257,5.072097964822274e-8,2021-01-18
18646,London,B.1.1.257,4.393375708861925e-8,2021-01-19
18647,London,B.1.1.257,3.805066050025048e-8,2021-01-20
18648,London,B.1.1.257,3.295210051403521e-8,2021-01-21
18649,London,B.1.1.257,2.8534130444144748e-8,2021-01-22
18650,London,B.1.1.257,2.470643641883824e-8,2021-01-23
18651,London,B.1.1.257,2.1390578257059158e-8,2021-01-24
18652,London,B.1.1.257,1.8518451365289555e-8,2021-01-25
18653,London,B.1.1.257,1.603094312577694e-8,2021-01-26
18654,London,B.1.1.257,1.3876760170910121e-8,2021-01-27
18655,London,B.1.1.257,1.2011405596076258e-8,2021-01-28
18656,London,B.1.1.257,1.0396287566239727e-8,2021-01-29
18657,London,B.1.1.257,8.997942934020958e-9,2021-01-30
18658,London,B.1.1.257,7.787361425347381e-9,2021-01-31
18659,London,B.1.1.257,6.739397679936954e-9,2021-02-01
18660,London,B.1.1.257,5.8322599751202814e-9,2021-02-02
18661,London,B.1.1.257,5.047065829829446e-9,2021-02-03
18662,London,B.1.1.257,4.367455897391987e-9,2021-02-04
18663,London,B.1.1.257,3.779258626490456e-9,2021-02-05
18664,London,B.1.1.257,3.270199113913351e-9,2021-02-06
18665,London,B.1.1.257,2.8296464039029307e-9,2021-02-07
18666,London,B.1.1.257,2.4483942194036833e-9,2021-02-08
18667,London,B.1.1.257,2.118470751583955e-9,2021-02-09
18668,London,B.1.1.257,1.8329736958485001e-9,2021-02-10
18669,London,B.1.1.257,1.5859272144076854e-9,2021-02-11
18670,London,B.1.1.257,1.3721579355604382e-9,2021-02-12
18671,London,B.1.1.257,1.1871874755832446e-9,2021-02-13
18672,London,B.1.1.257,1.0271392970819333e-9,2021-02-14
18673,London,B.1.1.257,8.886580036904557e-10,2021-02-15
18297,East of England,B.1.1.257,0.14225510597333793,2020-02-05
18298,East of England,B.1.1.257,0.13691341120941222,2020-02-06
18299,East of England,B.1.1.257,0.1316815230200433,2020-02-07
18300,East of England,B.1.1.257,0.1265606187722519,2020-02-08
18301,East of England,B.1.1.257,0.12155177091990041,2020-02-09
18302,East of England,B.1.1.257,0.11665594963390928,2020-02-10
18303,East of England,B.1.1.257,0.11187402498307944,2020-02-11
18304,East of England,B.1.1.257,0.10720676859149748,2020-02-12
18305,East of England,B.1.1.257,0.10265485470910361,2020-02-13
18306,East of England,B.1.1.257,0.09821886064478211,2020-02-14
18307,East of England,B.1.1.257,0.0938992665262504,2020-02-15
18308,East of England,B.1.1.257,0.08969645436791124,2020-02-16
18309,East of England,B.1.1.257,0.08561070644647531,2020-02-17
18310,East of England,B.1.1.257,0.08164220300422444,2020-02-18
18311,East of England,B.1.1.257,0.07779101932086589,2020-02-19
18312,East of England,B.1.1.257,0.07405712221650351,2020-02-20
18313,East of England,B.1.1.257,0.07044036606973633,2020-02-21
18314,East of England,B.1.1.257,0.06694048845561835,2020-02-22
18315,East of England,B.1.1.257,0.06355710552745457,2020-02-23
18316,East of England,B.1.1.257,0.06028970728342464,2020-02-24
18317,East of England,B.1.1.257,0.05713765287306924,2020-02-25
18318,East of England,B.1.1.257,0.05410016610905093,2020-02-26
18319,East of England,B.1.1.257,0.0511763313556792,2020-02-27
18320,East of England,B.1.1.257,0.048365089966972634,2020-02-28
18321,East of England,B.1.1.257,0.045665237443158604,2020-02-29
18322,East of England,B.1.1.257,0.04307542146532439,2020-03-01
18323,East of England,B.1.1.257,0.04059414095346804,2020-03-02
18324,East of England,B.1.1.257,0.038219746273723244,2020-03-03
18325,East of England,B.1.1.257,0.03595044069653099,2020-03-04
18326,East of England,B.1.1.257,0.0337842831797055,2020-03-05
18327,East of England,B.1.1.257,0.03171919251957282,2020-03-06
18328,East of England,B.1.1.257,0.029752952880683792,2020-03-07
18329,East of England,B.1.1.257,0.02788322068115007,2020-03-08
18330,East of England,B.1.1.257,0.026107532777604105,2020-03-09
18331,East of England,B.1.1.257,0.02442331586230819,2020-03-10
18332,East of England,B.1.1.257,0.022827896956130574,2020-03-11
18333,East of England,B.1.1.257,0.02131851485594065,2020-03-12
18334,East of England,B.1.1.257,0.01989233237425028,2020-03-13
18335,East of England,B.1.1.257,0.018546449193241266,2020-03-14
18336,East of England,B.1.1.257,0.017277915145033452,2020-03-15
18337,East of England,B.1.1.257,0.01608374372529908,2020-03-16
18338,East of England,B.1.1.257,0.01496092564800907,2020-03-17
18339,East of England,B.1.1.257,0.013906442254900613,2020-03-18
18340,East of England,B.1.1.257,0.012917278603677518,2020-03-19
18341,East of England,B.1.1.257,0.011990436073358665,2020-03-20
18342,East of England,B.1.1.257,0.011122944342820913,2020-03-21
18343,East of England,B.1.1.257,0.010311872618634485,2020-03-22
18344,East of England,B.1.1.257,0.009554340009931352,2020-03-23
18345,East of England,B.1.1.257,0.008847524970472344,2020-03-24
18346,East of England,B.1.1.257,0.008188673750532116,2020-03-25
18347,East of England,B.1.1.257,0.007575107823031909,2020-03-26
18348,East of England,B.1.1.257,0.007004230268940807,2020-03-27
18349,East of England,B.1.1.257,0.006473531125878979,2020-03-28
18350,East of England,B.1.1.257,0.005980591720743954,2020-03-29
18351,East of England,B.1.1.257,0.005523088021810938,2020-03-30
18352,East of England,B.1.1.257,0.005098793058007945,2020-03-31
18353,East of England,B.1.1.257,0.004705578462906595,2020-04-01
18354,East of England,B.1.1.257,0.0043414152084550375,2020-04-02
18355,East of England,B.1.1.257,0.0040043735987320694,2020-04-03
18356,East of England,B.1.1.257,0.003692622597195976,2020-04-04
18357,East of England,B.1.1.257,0.0034044285622467415,2020-04-05
18358,East of England,B.1.1.257,0.003138153465653046,2020-04-06
18359,East of England,B.1.1.257,0.002892252666756158,2020-04-07
18360,East of England,B.1.1.257,0.0026652723125995385,2020-04-08
18361,East of England,B.1.1.257,0.0024558464304789813,2020-04-09
18362,East of England,B.1.1.257,0.0022626937750861178,2020-04-10
18363,East of England,B.1.1.257,0.002084614487629126,2020-04-11
18364,East of England,B.1.1.257,0.001920486619237765,2020-04-12
18365,East of England,B.1.1.257,0.0017692625657509242,2020-04-13
18366,East of England,B.1.1.257,0.0016299654557748798,2020-04-14
18367,East of England,B.1.1.257,0.0015016855287965061,2020-04-15
18368,East of England,B.1.1.257,0.0013835765352239713,2020-04-16
18369,East of England,B.1.1.257,0.0012748521855723352,2020-04-17
18370,East of England,B.1.1.257,0.0011747826716601193,2020-04-18
18371,East of England,B.1.1.257,0.0010826912786665135,2020-04-19
18372,East of England,B.1.1.257,9.979511032345934e-4,2020-04-20
18373,East of England,B.1.1.257,9.199818895001393e-4,2020-04-21
18374,East of England,B.1.1.257,8.482469919755442e-4,2020-04-22
18375,East of England,B.1.1.257,7.822504716135459e-4,2020-04-23
18376,East of England,B.1.1.257,7.215343291008753e-4,2020-04-24
18377,East of England,B.1.1.257,6.656758774674947e-4,2020-04-25
18378,East of England,B.1.1.257,6.142852544213523e-4,2020-04-26
18379,East of England,B.1.1.257,5.670030734071787e-4,2020-04-27
18380,East of England,B.1.1.257,5.23498211217118e-4,2020-04-28
18381,East of England,B.1.1.257,4.834657290261503e-4,2020-04-29
18382,East of England,B.1.1.257,4.466249229628743e-4,2020-04-30
18383,East of England,B.1.1.257,4.127174997335421e-4,2020-05-01
18384,East of England,B.1.1.257,3.8150587237279653e-4,2020-05-02
18385,East of England,B.1.1.257,3.5277157087854505e-4,2020-05-03
18386,East of England,B.1.1.257,3.263137622823806e-4,2020-05-04
18387,East of England,B.1.1.257,3.019478745943147e-4,2020-05-05
18388,East of England,B.1.1.257,2.7950431902627575e-4,2020-05-06
18389,East of England,B.1.1.257,2.5882730492938507e-4,2020-05-07
18390,East of England,B.1.1.257,2.397737419635616e-4,2020-05-08
18391,East of England,B.1.1.257,2.222122241440843e-4,2020-05-09
18392,East of England,B.1.1.257,2.060220905691884e-4,2020-05-10
18393,East of England,B.1.1.257,1.9109255781778225e-4,2020-05-11
18394,East of England,B.1.1.257,1.773219192100793e-4,2020-05-12
18395,East of England,B.1.1.257,1.6461680634069975e-4,2020-05-13
18396,East of England,B.1.1.257,1.5289150851868508e-4,2020-05-14
18397,East of England,B.1.1.257,1.4206734597789827e-4,2020-05-15
18398,East of England,B.1.1.257,1.3207209295106764e-4,2020-05-16
18399,East of England,B.1.1.257,1.228394469286277e-4,2020-05-17
18400,East of England,B.1.1.257,1.1430854064724916e-4,2020-05-18
18401,East of England,B.1.1.257,1.0642349357092376e-4,2020-05-19
18402,East of England,B.1.1.257,9.913299983824671e-5,2020-05-20
18403,East of England,B.1.1.257,9.238994985225284e-5,2020-05-21
18404,East of England,B.1.1.257,8.615108288303188e-5,2020-05-22
18405,East of England,B.1.1.257,8.03766682379547e-5,2020-05-23
18406,East of England,B.1.1.257,7.503021272943429e-5,2020-05-24
18407,East of England,B.1.1.257,7.007819233560673e-5,2020-05-25
18408,East of England,B.1.1.257,6.548980610518553e-5,2020-05-26
18409,East of England,B.1.1.257,6.123675050417162e-5,2020-05-27
18410,East of England,B.1.1.257,5.7293012539299536e-5,2020-05-28
18411,East of England,B.1.1.257,5.3634680121362164e-5,2020-05-29
18412,East of England,B.1.1.257,5.023976825120042e-5,2020-05-30
18413,East of England,B.1.1.257,4.7088059722566296e-5,2020-05-31
18414,East of England,B.1.1.257,4.416095913961884e-5,2020-06-01
18415,East of England,B.1.1.257,4.144135914293384e-5,2020-06-02
18416,East of England,B.1.1.257,3.8913517826973356e-5,2020-06-03
18417,East of England,B.1.1.257,3.656294641440964e-5,2020-06-04
18418,East of England,B.1.1.257,3.437630632890644e-5,2020-06-05
18419,East of England,B.1.1.257,3.234131487833858e-5,2020-06-06
18420,East of England,B.1.1.257,3.0446658825361097e-5,2020-06-07
18421,East of England,B.1.1.257,2.86819151820691e-5,2020-06-08
18422,East of England,B.1.1.257,2.7037478620605716e-5,2020-06-09
18423,East of England,B.1.1.257,2.550449494228062e-5,2020-06-10
18424,East of England,B.1.1.257,2.4074800094387496e-5,2020-06-11
18425,East of England,B.1.1.257,2.2740864266770034e-5,2020-06-12
18426,East of England,B.1.1.257,2.1495740639528426e-5,2020-06-13
18427,East of England,B.1.1.257,2.033301838939755e-5,2020-06-14
18428,East of England,B.1.1.257,1.9246779595464534e-5,2020-06-15
18429,East of England,B.1.1.257,1.8231559715291654e-5,2020-06-16
18430,East of England,B.1.1.257,1.728231133038113e-5,2020-06-17
18431,East of England,B.1.1.257,1.6394370885445784e-5,2020-06-18
18432,East of England,B.1.1.257,1.5563428169349734e-5,2020-06-19
18433,East of England,B.1.1.257,1.4785498307000221e-5,2020-06-20
18434,East of England,B.1.1.257,1.4056896051090703e-5,2020-06-21
18435,East of England,B.1.1.257,1.3374212180545946e-5,2020-06-22
18436,East of England,B.1.1.257,1.2734291828953932e-5,2020-06-23
18437,East of England,B.1.1.257,1.2134214581301805e-5,2020-06-24
18438,East of England,B.1.1.257,1.157127619108864e-5,2020-06-25
18439,East of England,B.1.1.257,1.1042971782469309e-5,2020-06-26
18440,East of England,B.1.1.257,1.0546980413591109e-5,2020-06-27
18441,East of England,B.1.1.257,1.0081150887810293e-5,2020-06-28
18442,East of England,B.1.1.257,9.643488709098918e-6,2020-06-29
18443,East of England,B.1.1.257,9.232144086754058e-6,2020-06-30
18444,East of England,B.1.1.257,8.84540090256942e-6,2020-07-01
18445,East of England,B.1.1.257,8.48166656098801e-6,2020-07-02
18446,East of England,B.1.1.257,8.139462649482831e-6,2020-07-03
18447,East of England,B.1.1.257,7.817416342566498e-6,2020-07-04
18448,East of England,B.1.1.257,7.514252488457116e-6,2020-07-05
18449,East of England,B.1.1.257,7.228786322571316e-6,2020-07-06
18450,East of England,B.1.1.257,6.95991675672414e-6,2020-07-07
18451,East of England,B.1.1.257,6.706620197216192e-6,2020-07-08
18452,East of England,B.1.1.257,6.467944848926742e-6,2020-07-09
18453,East of England,B.1.1.257,6.243005466132916e-6,2020-07-10
18454,East of England,B.1.1.257,6.030978514069131e-6,2020-07-11
18455,East of England,B.1.1.257,5.831097708256365e-6,2020-07-12
18456,East of England,B.1.1.257,5.642649901390308e-6,2020-07-13
18457,East of England,B.1.1.257,5.464971290103088e-6,2020-07-14
18458,East of England,B.1.1.257,5.297443916225351e-6,2020-07-15
18459,East of England,B.1.1.257,5.139492439294304e-6,2020-07-16
18460,East of England,B.1.1.257,4.990581158991666e-6,2020-07-17
18461,East of England,B.1.1.257,4.850211267974327e-6,2020-07-18
18462,East of England,B.1.1.257,4.717918317189038e-6,2020-07-19
18463,East of England,B.1.1.257,4.593269877255647e-6,2020-07-20
18464,East of England,B.1.1.257,4.475863380875036e-6,2020-07-21
18465,East of England,B.1.1.257,4.365324132473674e-6,2020-07-22
18466,East of England,B.1.1.257,4.261303472452703e-6,2020-07-23
18467,East of England,B.1.1.257,4.163477084469381e-6,2020-07-24
18468,East of England,B.1.1.257,4.071543435153658e-6,2020-07-25
18469,East of England,B.1.1.257,3.98522233656119e-6,2020-07-26
18470,East of England,B.1.1.257,3.904253622488897e-6,2020-07-27
18471,East of England,B.1.1.257,3.828395930541443e-6,2020-07-28
18472,East of England,B.1.1.257,3.7574255825407006e-6,2020-07-29
18473,East of England,B.1.1.257,3.6911355565183705e-6,2020-07-30
18474,East of England,B.1.1.257,3.629334544135146e-6,2020-07-31
18475,East of England,B.1.1.257,3.5718460879261376e-6,2020-08-01
18476,East of England,B.1.1.257,3.5185077932909847e-6,2020-08-02
18477,East of England,B.1.1.257,3.469170610630119e-6,2020-08-03
18478,East of England,B.1.1.257,3.4236981834794467e-6,2020-08-04
18479,East of England,B.1.1.257,3.381966258917848e-6,2020-08-05
18480,East of England,B.1.1.257,3.3438621569205006e-6,2020-08-06
18481,East of England,B.1.1.257,3.3092842957049763e-6,2020-08-07
18482,East of England,B.1.1.257,3.2781417704749383e-6,2020-08-08
18483,East of England,B.1.1.257,3.2503539833045e-6,2020-08-09
18484,East of England,B.1.1.257,3.225850322233317e-6,2020-08-10
18485,East of England,B.1.1.257,3.204569887956764e-6,2020-08-11
18486,East of England,B.1.1.257,3.186461266801871e-6,2020-08-12
18487,East of England,B.1.1.257,3.1714823489791103e-6,2020-08-13
18488,East of England,B.1.1.257,3.159600191396698e-6,2020-08-14
18489,East of England,B.1.1.257,3.1507909246180453e-6,2020-08-15
18490,East of England,B.1.1.257,3.1450397038398743e-6,2020-08-16
18491,East of England,B.1.1.257,3.142340704067059e-6,2020-08-17
18492,East of England,B.1.1.257,3.142697159967664e-6,2020-08-18
18493,East of England,B.1.1.257,3.1461214512062803e-6,2020-08-19
18494,East of England,B.1.1.257,3.152635234381893e-6,2020-08-20
18495,East of England,B.1.1.257,3.1622696230396634e-6,2020-08-21
18496,East of England,B.1.1.257,3.175065417587829e-6,2020-08-22
18497,East of England,B.1.1.257,3.191073387335894e-6,2020-08-23
18498,East of England,B.1.1.257,3.210354607280659e-6,2020-08-24
18499,East of England,B.1.1.257,3.2329808527090566e-6,2020-08-25
18500,East of England,B.1.1.257,3.2590350551640053e-6,2020-08-26
18501,East of England,B.1.1.257,3.2886118238387404e-6,2020-08-27
18502,East of England,B.1.1.257,3.3218180370296993e-6,2020-08-28
18503,East of England,B.1.1.257,3.358773508898211e-6,2020-08-29
18504,East of England,B.1.1.257,3.399611737470673e-6,2020-08-30
18505,East of England,B.1.1.257,3.4444807405562946e-6,2020-08-31
18506,East of England,B.1.1.257,3.493543987088995e-6,2020-09-01
18507,East of England,B.1.1.257,3.5469814323157824e-6,2020-09-02
18508,East of England,B.1.1.257,3.6049906662717045e-6,2020-09-03
18509,East of England,B.1.1.257,3.6677881861102464e-6,2020-09-04
18510,East of England,B.1.1.257,3.7356108041178715e-6,2020-09-05
18511,East of England,B.1.1.257,3.8087172046446037e-6,2020-09-06
18512,East of England,B.1.1.257,3.887389664751363e-6,2020-09-07
18513,East of England,B.1.1.257,3.971935955128859e-6,2020-09-08
18514,East of England,B.1.1.257,4.062691439807466e-6,2020-09-09
18515,East of England,B.1.1.257,4.160021395380894e-6,2020-09-10
18516,East of England,B.1.1.257,4.264323572939035e-6,2020-09-11
18517,East of England,B.1.1.257,4.3760310286845394e-6,2020-09-12
18518,East of England,B.1.1.257,4.4956152523330886e-6,2020-09-13
18519,East of England,B.1.1.257,4.623589625915165e-6,2020-09-14
18520,East of England,B.1.1.257,4.7605132495624516e-6,2020-09-15
18521,East of England,B.1.1.257,4.906995175330493e-6,2020-09-16
18522,East of England,B.1.1.257,5.063699095153667e-6,2020-09-17
18523,East of England,B.1.1.257,5.231348534720595e-6,2020-09-18
18524,East of England,B.1.1.257,5.4107326114881726e-6,2020-09-19
18525,East of England,B.1.1.257,5.602712422317606e-6,2020-09-20
18526,East of England,B.1.1.257,5.8082281344219955e-6,2020-09-21
18527,East of England,B.1.1.257,6.028306862590213e-6,2020-09-22
18528,East of England,B.1.1.257,6.264071426127625e-6,2020-09-23
18529,East of England,B.1.1.257,6.51675009078329e-6,2020-09-24
18530,East of England,B.1.1.257,6.7876874142838345e-6,2020-09-25
18531,East of England,B.1.1.257,7.078356329145811e-6,2020-09-26
18532,East of England,B.1.1.257,7.390371613399068e-6,2020-09-27
18533,East of England,B.1.1.257,7.725504918938869e-6,2020-09-28
18534,East of England,B.1.1.257,8.085701548687486e-6,2020-09-29
18535,East of England,B.1.1.257,8.473099197861798e-6,2020-09-30
18536,East of England,B.1.1.257,8.890048901730285e-6,2020-10-01
18537,East of England,B.1.1.257,9.3391384626769e-6,2020-10-02
18538,East of England,B.1.1.257,9.823178544371288e-6,2020-10-03
18539,East of England,B.1.1.257,1.034509454140138e-5,2020-10-04
18540,East of England,B.1.1.257,1.090804524927516e-5,2020-10-05
18541,East of England,B.1.1.257,1.151548484953176e-5,2020-10-06
18542,East of England,B.1.1.257,1.217119103381417e-5,2020-10-07
18543,East of England,B.1.1.257,1.287929574859495e-5,2020-10-08
18544,East of England,B.1.1.257,1.3644318746478205e-5,2020-10-09
18545,East of England,B.1.1.257,1.4471204127067872e-5,2020-10-10
18546,East of England,B.1.1.257,1.536536004279157e-5,2020-10-11
18547,East of England,B.1.1.257,1.633270173193945e-5,2020-10-12
18548,East of England,B.1.1.257,1.7379698021721083e-5,2020-10-13
18549,East of England,B.1.1.257,1.851342141768049e-5,2020-10-14
18550,East of England,B.1.1.257,1.974160186185216e-5,2020-10-15
18551,East of England,B.1.1.257,2.107268420047742e-5,2020-10-16
18552,East of England,B.1.1.257,2.2515889353263292e-5,2020-10-17
18553,East of England,B.1.1.257,2.4081279121073113e-5,2020-10-18
18554,East of England,B.1.1.257,2.5779824509458258e-05,2020-10-19
18555,East of England,B.1.1.257,2.7623477384497956e-5,2020-10-20
18556,East of England,B.1.1.257,2.962524521920947e-5,2020-10-21
18557,East of England,B.1.1.257,3.1799268638983723e-5,2020-10-22
18558,East of England,B.1.1.257,3.416090144031679e-5,2020-10-23
18559,East of England,B.1.1.257,3.672679274737141e-5,2020-10-24
18560,East of England,B.1.1.257,3.9514970995944966e-5,2020-10-25
18561,East of England,B.1.1.257,4.254492950567553e-5,2020-10-26
18562,East of England,B.1.1.257,4.583771353082193e-5,2020-10-27
18563,East of England,B.1.1.257,4.941600887943753e-5,2020-10-28
18564,East of England,B.1.1.257,5.330423247033568e-5,2020-10-29
18565,East of England,B.1.1.257,5.752862556421736e-5,2020-10-30
18566,East of England,B.1.1.257,6.211735086205758e-5,2020-10-31
18567,East of England,B.1.1.257,6.710059520649545e-5,2020-11-01
18568,East of England,B.1.1.257,7.251068023850419e-5,2020-11-02
18569,East of England,B.1.1.257,7.838218403097718e-5,2020-11-03
18570,East of England,B.1.1.257,8.475207741252637e-5,2020-11-04
18571,East of England,B.1.1.257,9.165987936945942e-5,2020-11-05
18572,East of England,B.1.1.257,9.914783652570479e-5,2020-11-06
18573,East of England,B.1.1.257,1.07261132200188e-4,2020-11-07
18574,East of England,B.1.1.257,1.1604813088096316e-4,2020-11-08
18575,East of England,B.1.1.257,1.2556066409423206e-4,2020-11-09
18576,East of England,B.1.1.257,1.358543635550898e-4,2020-11-10
18577,East of England,B.1.1.257,1.4698904715352442e-4,2020-11-11
18578,East of England,B.1.1.257,1.590291627616589e-4,2020-11-12
18579,East of England,B.1.1.257,1.7204429407499485e-4,2020-11-13
18580,East of England,B.1.1.257,1.8610973176875218e-4,2020-11-14
18581,East of England,B.1.1.257,2.0130711222090766e-4,2020-11-15
18582,East of England,B.1.1.257,2.1772512499357982e-4,2020-11-16
18583,East of England,B.1.1.257,2.354602892383618e-4,2020-11-17
18584,East of England,B.1.1.257,2.5461779825381077e-4,2020-11-18
18585,East of England,B.1.1.257,2.753124306084038e-4,2020-11-19
18586,East of England,B.1.1.257,2.9766952556219893e-4,2020-11-20
18587,East of England,B.1.1.257,3.218260199584532e-4,2020-11-21
18588,East of England,B.1.1.257,3.479315432709284e-4,2020-11-22
18589,East of England,B.1.1.257,3.7614956701881e-4,2020-11-23
18590,East of England,B.1.1.257,4.0665860421507804e-4,2020-11-24
18591,East of England,B.1.1.257,4.39653453802057e-4,2020-11-25
18592,East of England,B.1.1.257,4.753464840479339e-4,2020-11-26
18593,East of England,B.1.1.257,5.139689475298666e-4,2020-11-27
18594,East of England,B.1.1.257,5.557723185150334e-4,2020-11-28
18595,East of England,B.1.1.257,6.010296411797751e-4,2020-11-29
18596,East of England,B.1.1.257,6.50036874093724e-4,2020-11-30
18597,East of England,B.1.1.257,7.031142126666899e-4,2020-12-01
18598,East of England,B.1.1.257,7.606073667373388e-4,2020-12-02
18599,East of England,B.1.1.257,8.228887651165941e-4,2020-12-03
18600,East of England,B.1.1.257,8.903586526248985e-4,2020-12-04
18601,East of England,B.1.1.257,9.634460379352527e-4,2020-12-05
18602,East of England,B.1.1.257,0.0010426094423144697,2020-12-06
18603,East of England,B.1.1.257,0.001128337390121084,2020-12-07
18604,East of England,B.1.1.257,0.0012211485716672147,2020-12-08
18605,East of England,B.1.1.257,0.0013215915978160068,2020-12-09
18606,East of England,B.1.1.257,0.00143024425352922,2020-12-10
18607,East of England,B.1.1.257,0.001547712144640848,2020-12-11
18608,East of England,B.1.1.257,0.001674626618600783,2020-12-12
18609,East of England,B.1.1.257,0.0018116418261123386,2020-12-13
18610,East of England,B.1.1.257,0.0019594307768942623,2020-12-14
18611,East of England,B.1.1.257,0.0021186802297848886,2020-12-15
18612,East of England,B.1.1.257,0.0022900842458164427,2020-12-16
18613,East of England,B.1.1.257,0.0024743362236598833,2020-12-17
18614,East of England,B.1.1.257,0.0026721528103963994,2020-12-18
